Blockchain Project,Channel Name,Channel Link,Published At SQL,Views,Likes,Comments,Engagement (Likes + Comments)
ZKSync,Crypto AI,https://www.youtube.com/channel/CryptoAI,2023-12-03,2110,40,30,70
ZKSync,🛑LIVE LOOTS💲,https://www.youtube.com/channel/🛑LIVELOOTS💲,2023-12-03,2940,0,30,30
ZKSync,the machine,https://www.youtube.com/channel/themachine,2023-12-03,860,10,0,10
ZKSync,Lark Davis,https://www.youtube.com/channel/LarkDavis,2023-12-04,277510,12710,2880,15590
ZKSync,Γιάννης Ανδρέου,https://www.youtube.com/channel/ΓιάννηςΑνδρέου,2023-12-04,179700,5270,400,5670
ZKSync,88034941,https://www.youtube.com/channel/88034941,2023-12-04,15290,4960,190,5150
ZKSync,Monte Kripto Kontu,https://www.youtube.com/channel/MonteKriptoKontu,2023-12-04,116960,3990,620,4610
ZKSync,Café Com Cripto,https://www.youtube.com/channel/CaféComCripto,2023-12-04,56890,3910,670,4580
ZKSync,DeFi Chronicles,https://www.youtube.com/channel/DeFiChronicles,2023-12-04,111800,2340,1000,3340
ZKSync,Crypto Currency State,https://www.youtube.com/channel/CryptoCurrencyState,2023-12-04,74160,2650,540,3190
ZKSync,Taiki Maeda,https://www.youtube.com/channel/TaikiMaeda,2023-12-04,66430,2400,540,2940
ZKSync,Gerçek Kriptocu,https://www.youtube.com/channel/GerçekKriptocu,2023-12-04,42640,1910,590,2500
ZKSync,СЕКРЕТИ ІНВЕСТОРА | КРИПТА,https://www.youtube.com/channel/СЕКРЕТИІНВЕСТОРА|КРИПТА,2023-12-04,37500,1880,580,2460
ZKSync,Coleta Cripto,https://www.youtube.com/channel/ColetaCripto,2023-12-04,10750,1970,170,2140
ZKSync,SAGE AIRDROPS,https://www.youtube.com/channel/SAGEAIRDROPS,2023-12-04,79940,1790,320,2110
ZKSync,Criptomacondo,https://www.youtube.com/channel/Criptomacondo,2023-12-04,29540,1750,300,2050
ZKSync,CryptoRank,https://www.youtube.com/channel/CryptoRank,2023-12-04,24990,1410,370,1780
ZKSync,affilionWEB3,https://www.youtube.com/channel/affilionWEB3,2023-12-04,16430,1250,150,1400
ZKSync,Solution Spark,https://www.youtube.com/channel/SolutionSpark,2023-12-04,14140,780,200,980
ZKSync,Bustaaal,https://www.youtube.com/channel/Bustaaal,2023-12-04,12970,570,260,830
ZKSync,Cyber Club,https://www.youtube.com/channel/CyberClub,2023-12-04,12610,600,60,660
ZKSync,G.O.A.T MODE,https://www.youtube.com/channel/G.O.A.TMODE,2023-12-04,7910,290,150,440
ZKSync,Information E-Money,https://www.youtube.com/channel/InformationE-Money,2023-12-04,5720,300,100,400
ZKSync,White Rabbit,https://www.youtube.com/channel/WhiteRabbit,2023-12-04,6240,280,90,370
ZKSync,DoubleHouse,https://www.youtube.com/channel/DoubleHouse,2023-12-04,9540,130,120,250
ZKSync,Airdrops Spot,https://www.youtube.com/channel/AirdropsSpot,2023-12-04,4410,140,60,200
ZKSync,КРИПТОРЕЛАКС,https://www.youtube.com/channel/КРИПТОРЕЛАКС,2023-12-04,2840,140,30,170
ZKSync,Ali Pizra,https://www.youtube.com/channel/AliPizra,2023-12-04,2570,100,10,110
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-04,860,90,10,100
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-04,1230,60,30,90
ZKSync,Income Tricks 2.0,https://www.youtube.com/channel/IncomeTricks2.0,2023-12-04,3160,0,90,90
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-04,950,70,10,80
ZKSync,IK INCOME BD 24,https://www.youtube.com/channel/IKINCOMEBD24,2023-12-04,3500,80,0,80
ZKSync,SGR Crypto ( Airdrops),https://www.youtube.com/channel/SGRCrypto(Airdrops),2023-12-04,1060,80,0,80
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-04,1080,60,10,70
ZKSync,KriptoNFT,https://www.youtube.com/channel/KriptoNFT,2023-12-04,1020,70,0,70
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-04,1090,60,10,70
ZKSync,Elvin Ng,https://www.youtube.com/channel/ElvinNg,2023-12-04,1020,60,0,60
ZKSync,DK Free Fund,https://www.youtube.com/channel/DKFreeFund,2023-12-04,12720,0,20,20
ZKSync,the machine,https://www.youtube.com/channel/themachine,2023-12-04,120,0,0,0
ZKSync,Bruno Costa,https://www.youtube.com/channel/BrunoCosta,2023-12-05,26670,3030,290,3320
ZKSync,Sumário Cripto,https://www.youtube.com/channel/SumárioCripto,2023-12-05,29080,2460,390,2850
ZKSync,Crypto Tamizha,https://www.youtube.com/channel/CryptoTamizha,2023-12-05,67810,2440,270,2710
ZKSync,Coleta Cripto,https://www.youtube.com/channel/ColetaCripto,2023-12-05,12070,2170,30,2200
ZKSync,Tarık Bilen,https://www.youtube.com/channel/TarıkBilen,2023-12-05,42280,1690,350,2040
ZKSync,DeFi Chronicles,https://www.youtube.com/channel/DeFiChronicles,2023-12-05,74960,1060,310,1370
ZKSync,Tajemnice Kryptowalut,https://www.youtube.com/channel/TajemniceKryptowalut,2023-12-05,12780,1010,120,1130
ZKSync,Kripto Venezuela,https://www.youtube.com/channel/KriptoVenezuela,2023-12-05,15800,1100,20,1120
ZKSync,加密吉吉國王 Crypto GG King,https://www.youtube.com/channel/加密吉吉國王CryptoGGKing,2023-12-05,32430,540,300,840
ZKSync,ТРУ ПРО КРИПТУ,https://www.youtube.com/channel/ТРУПРОКРИПТУ,2023-12-05,9950,470,160,630
ZKSync,DeFi Chronicles,https://www.youtube.com/channel/DeFiChronicles,2023-12-05,9160,320,80,400
ZKSync,Airdrops Spot,https://www.youtube.com/channel/AirdropsSpot,2023-12-05,4170,140,110,250
ZKSync,Terry Trail,https://www.youtube.com/channel/TerryTrail,2023-12-05,6870,160,60,220
ZKSync,Max Online Income,https://www.youtube.com/channel/MaxOnlineIncome,2023-12-05,1640,130,20,150
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-05,970,90,30,120
ZKSync,100KCrypto,https://www.youtube.com/channel/100KCrypto,2023-12-05,2410,110,10,120
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-05,960,100,10,110
ZKSync,Income Trick 24,https://www.youtube.com/channel/IncomeTrick24,2023-12-05,2350,60,40,100
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-05,1950,80,10,90
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-05,1220,80,10,90
ZKSync,sfwofree,https://www.youtube.com/channel/sfwofree,2023-12-05,3650,40,50,90
ZKSync,Henrique Volpati Neto,https://www.youtube.com/channel/HenriqueVolpatiNeto,2023-12-05,1170,80,0,80
ZKSync,XRP Podcast,https://www.youtube.com/channel/XRPPodcast,2023-12-05,1330,60,20,80
ZKSync,SGR Crypto ( Airdrops),https://www.youtube.com/channel/SGRCrypto(Airdrops),2023-12-05,1170,70,10,80
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-05,630,60,10,70
ZKSync,Real Airdrop Bangla,https://www.youtube.com/channel/RealAirdropBangla,2023-12-05,850,50,10,60
ZKSync,DK Free Fund,https://www.youtube.com/channel/DKFreeFund,2023-12-05,3440,0,50,50
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-05,510,30,10,40
ZKSync,CryptoDossier,https://www.youtube.com/channel/CryptoDossier,2023-12-05,5380,40,0,40
ZKSync,Epic Web3,https://www.youtube.com/channel/EpicWeb3,2023-12-05,570,10,0,10
ZKSync,IND CRYPTO,https://www.youtube.com/channel/INDCRYPTO,2023-12-05,320,10,0,10
ZKSync,ShaKil Ten PoInTs,https://www.youtube.com/channel/ShaKilTenPoInTs,2023-12-05,120,0,0,0
ZKSync,the machine,https://www.youtube.com/channel/themachine,2023-12-05,350,0,0,0
ZKSync,VirtualBacon,https://www.youtube.com/channel/VirtualBacon,2023-12-06,784900,36740,2650,39390
ZKSync,DeFi Chronicles,https://www.youtube.com/channel/DeFiChronicles,2023-12-06,116710,2990,1520,4510
ZKSync,GFI Blockchain Insights,https://www.youtube.com/channel/GFIBlockchainInsights,2023-12-06,53570,2970,380,3350
ZKSync,Gerçek Kriptocu,https://www.youtube.com/channel/GerçekKriptocu,2023-12-06,55610,2080,650,2730
ZKSync,Solution Spark,https://www.youtube.com/channel/SolutionSpark,2023-12-06,33830,1910,280,2190
ZKSync,El Rincón Crypto,https://www.youtube.com/channel/ElRincónCrypto,2023-12-06,23610,1450,470,1920
ZKSync,Gem Insights,https://www.youtube.com/channel/GemInsights,2023-12-06,27970,1880,10,1890
ZKSync,Crypto Soch,https://www.youtube.com/channel/CryptoSoch,2023-12-06,15700,680,400,1080
ZKSync,Crypto Currency State,https://www.youtube.com/channel/CryptoCurrencyState,2023-12-06,16340,620,140,760
ZKSync,Ludo Crypto,https://www.youtube.com/channel/LudoCrypto,2023-12-06,11660,370,330,700
ZKSync,Большой Куш,https://www.youtube.com/channel/БольшойКуш,2023-12-06,5240,350,310,660
ZKSync,CRYPTO HASTAGE,https://www.youtube.com/channel/CRYPTOHASTAGE,2023-12-06,4720,450,20,470
ZKSync,Indian Crypto Official🇮🇳,https://www.youtube.com/channel/IndianCryptoOfficial🇮🇳,2023-12-06,3760,280,140,420
ZKSync,DeFi Chronicles,https://www.youtube.com/channel/DeFiChronicles,2023-12-06,5600,310,100,410
ZKSync,SALEEM ABBAS,https://www.youtube.com/channel/SALEEMABBAS,2023-12-06,19470,290,100,390
ZKSync,PRO Crypto Tech,https://www.youtube.com/channel/PROCryptoTech,2023-12-06,4680,260,110,370
ZKSync,DoubleHouse,https://www.youtube.com/channel/DoubleHouse,2023-12-06,8920,250,100,350
ZKSync,Airdrop Tech BD (ATB),https://www.youtube.com/channel/AirdropTechBD(ATB),2023-12-06,2220,130,80,210
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-06,2450,130,70,200
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-06,2140,110,30,140
ZKSync,BestEarningTips,https://www.youtube.com/channel/BestEarningTips,2023-12-06,2210,100,20,120
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-06,1150,110,10,120
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-06,1970,100,10,110
ZKSync,Bit Hustle,https://www.youtube.com/channel/BitHustle,2023-12-06,1630,90,10,100
ZKSync,IND CRYPTO,https://www.youtube.com/channel/INDCRYPTO,2023-12-06,2560,50,40,90
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-06,2750,60,10,70
ZKSync,Real Airdrop Bangla,https://www.youtube.com/channel/RealAirdropBangla,2023-12-06,610,60,10,70
ZKSync,Cryptotech Experience,https://www.youtube.com/channel/CryptotechExperience,2023-12-06,2110,0,60,60
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-06,490,50,10,60
ZKSync,🔴 GEEKFI,https://www.youtube.com/channel/🔴GEEKFI,2023-12-06,190,40,0,40
ZKSync,Emerald Digital Space,https://www.youtube.com/channel/EmeraldDigitalSpace,2023-12-06,490,40,0,40
ZKSync,the machine,https://www.youtube.com/channel/themachine,2023-12-06,1480,30,0,30
ZKSync,Treatment Corner,https://www.youtube.com/channel/TreatmentCorner,2023-12-06,780,10,0,10
ZKSync,VirtualBacon,https://www.youtube.com/channel/VirtualBacon,2023-12-07,876290,27890,1250,29140
ZKSync,VirtualBacon,https://www.youtube.com/channel/VirtualBacon,2023-12-07,579600,24570,600,25170
ZKSync,VirtualBacon,https://www.youtube.com/channel/VirtualBacon,2023-12-07,430760,17110,2870,19980
ZKSync,Incrypted,https://www.youtube.com/channel/Incrypted,2023-12-07,297170,12160,440,12600
ZKSync,Journal du Coin,https://www.youtube.com/channel/JournalduCoin,2023-12-07,267090,8160,570,8730
ZKSync,Fabio Catalão,https://www.youtube.com/channel/FabioCatalão,2023-12-07,83360,6940,1010,7950
ZKSync,SpotedCrypto_Media,https://www.youtube.com/channel/SpotedCrypto_Media,2023-12-07,19020,7580,250,7830
ZKSync,MAD CRIPTO MX,https://www.youtube.com/channel/MADCRIPTOMX,2023-12-07,121250,5530,470,6000
ZKSync,Airdrop Mühendisi,https://www.youtube.com/channel/AirdropMühendisi,2023-12-07,73890,2570,640,3210
ZKSync,Indian Crypto Official🇮🇳,https://www.youtube.com/channel/IndianCryptoOfficial🇮🇳,2023-12-07,76720,2350,470,2820
ZKSync,Alt Crypto Gems,https://www.youtube.com/channel/AltCryptoGems,2023-12-07,73960,2260,190,2450
ZKSync,Sardinha Esperta,https://www.youtube.com/channel/SardinhaEsperta,2023-12-07,13400,1920,140,2060
ZKSync,Coleta Cripto,https://www.youtube.com/channel/ColetaCripto,2023-12-07,10060,1820,30,1850
ZKSync,Crypto Currency State,https://www.youtube.com/channel/CryptoCurrencyState,2023-12-07,24200,870,230,1100
ZKSync,폴라의 블록체인 탐험,https://www.youtube.com/channel/폴라의블록체인탐험,2023-12-07,20870,650,320,970
ZKSync,Johar Bhaiya Ji,https://www.youtube.com/channel/JoharBhaiyaJi,2023-12-07,19490,680,220,900
ZKSync,Mansingh Expert,https://www.youtube.com/channel/MansinghExpert,2023-12-07,23750,740,140,880
ZKSync,Indian Crypto Official🇮🇳,https://www.youtube.com/channel/IndianCryptoOfficial🇮🇳,2023-12-07,7630,530,140,670
ZKSync,Pobre Investidor,https://www.youtube.com/channel/PobreInvestidor,2023-12-07,5660,450,170,620
ZKSync,DeFi Chronicles,https://www.youtube.com/channel/DeFiChronicles,2023-12-07,10550,460,130,590
ZKSync,DeFi Chronicles,https://www.youtube.com/channel/DeFiChronicles,2023-12-07,17100,510,80,590
ZKSync,Morales | Bitmor Chain,https://www.youtube.com/channel/Morales|BitmorChain,2023-12-07,6150,460,110,570
ZKSync,Crypto Soch,https://www.youtube.com/channel/CryptoSoch,2023-12-07,10290,310,200,510
ZKSync,Crypto Malayalam,https://www.youtube.com/channel/CryptoMalayalam,2023-12-07,9280,370,90,460
ZKSync,Touch SHAJID KHAN 5M,https://www.youtube.com/channel/TouchSHAJIDKHAN5M,2023-12-07,8110,330,10,340
ZKSync,Solution Spark,https://www.youtube.com/channel/SolutionSpark,2023-12-07,7810,290,40,330
ZKSync,Maskelixalo,https://www.youtube.com/channel/Maskelixalo,2023-12-07,3730,270,30,300
ZKSync,Airdrops Spot,https://www.youtube.com/channel/AirdropsSpot,2023-12-07,12760,180,90,270
ZKSync,Airdrop Finder,https://www.youtube.com/channel/AirdropFinder,2023-12-07,2920,200,30,230
ZKSync,"CRYPTO ROM - криптовалюта, финансы и заработок","https://www.youtube.com/channel/CRYPTOROM-криптовалюта,финансыизаработок",2023-12-07,7570,200,10,210
ZKSync,When Airdrop,https://www.youtube.com/channel/WhenAirdrop,2023-12-07,1390,80,120,200
ZKSync,Crypto Aditya,https://www.youtube.com/channel/CryptoAditya,2023-12-07,1620,130,70,200
ZKSync,Airdrop Crypto,https://www.youtube.com/channel/AirdropCrypto,2023-12-07,1910,90,40,130
ZKSync,The Rollup,https://www.youtube.com/channel/TheRollup,2023-12-07,1740,80,10,90
ZKSync,Ultimate Crypto,https://www.youtube.com/channel/UltimateCrypto,2023-12-07,1190,70,20,90
ZKSync,SGR Crypto ( Airdrops),https://www.youtube.com/channel/SGRCrypto(Airdrops),2023-12-07,960,90,0,90
ZKSync,🛑LIVE LOOTS💲,https://www.youtube.com/channel/🛑LIVELOOTS💲,2023-12-07,2210,0,70,70
ZKSync,Cryptotech Experience,https://www.youtube.com/channel/CryptotechExperience,2023-12-07,1810,0,50,50
ZKSync,Everlex Airdrop,https://www.youtube.com/channel/EverlexAirdrop,2023-12-07,3340,40,10,50
ZKSync,zkSwap Finance,https://www.youtube.com/channel/zkSwapFinance,2023-12-07,4130,40,10,50
ZKSync,🔴 GEEKFI,https://www.youtube.com/channel/🔴GEEKFI,2023-12-07,190,30,10,40
ZKSync,Everlex Airdrop,https://www.youtube.com/channel/EverlexAirdrop,2023-12-07,460,10,10,20
ZKSync,Cryptotech Experience,https://www.youtube.com/channel/CryptotechExperience,2023-12-07,640,0,0,0
ZKSync,VirtualBacon,https://www.youtube.com/channel/VirtualBacon,2023-12-08,654330,19440,450,19890
ZKSync,Lark Davis,https://www.youtube.com/channel/LarkDavis,2023-12-08,223390,12900,1800,14700
ZKSync,CryptoGG {Lm},https://www.youtube.com/channel/CryptoGG{Lm},2023-12-08,187600,10960,1930,12890
ZKSync,Mercurius Crypto,https://www.youtube.com/channel/MercuriusCrypto,2023-12-08,98380,8210,470,8680
ZKSync,ilme aalim,https://www.youtube.com/channel/ilmeaalim,2023-12-08,117110,6290,1220,7510
ZKSync,VirtualBacon,https://www.youtube.com/channel/VirtualBacon,2023-12-08,110100,4170,200,4370
ZKSync,DeFi Chronicles,https://www.youtube.com/channel/DeFiChronicles,2023-12-08,53790,2040,1240,3280
ZKSync,Gerçek Kriptocu,https://www.youtube.com/channel/GerçekKriptocu,2023-12-08,49830,1450,1190,2640
ZKSync,Airdrop Mühendisi,https://www.youtube.com/channel/AirdropMühendisi,2023-12-08,44720,2070,270,2340
ZKSync,VMorgan,https://www.youtube.com/channel/VMorgan,2023-12-08,8150,100,940,1040
ZKSync,Yunepto,https://www.youtube.com/channel/Yunepto,2023-12-08,48490,0,1030,1030
ZKSync,CrystCake,https://www.youtube.com/channel/CrystCake,2023-12-08,38240,740,270,1010
ZKSync,Dynamo DeFi,https://www.youtube.com/channel/DynamoDeFi,2023-12-08,24010,900,100,1000
ZKSync,Большой Куш,https://www.youtube.com/channel/БольшойКуш,2023-12-08,10240,540,450,990
ZKSync,Solution Spark,https://www.youtube.com/channel/SolutionSpark,2023-12-08,18500,820,120,940
ZKSync,Solution Spark,https://www.youtube.com/channel/SolutionSpark,2023-12-08,10620,660,80,740
ZKSync,White Rabbit,https://www.youtube.com/channel/WhiteRabbit,2023-12-08,11260,490,250,740
ZKSync,Andre Greystone Channel,https://www.youtube.com/channel/AndreGreystoneChannel,2023-12-08,13560,380,120,500
ZKSync,White Rabbit,https://www.youtube.com/channel/WhiteRabbit,2023-12-08,4480,320,160,480
ZKSync,DeFi Chronicles,https://www.youtube.com/channel/DeFiChronicles,2023-12-08,6020,290,140,430
ZKSync,Crypto Soch,https://www.youtube.com/channel/CryptoSoch,2023-12-08,5820,270,160,430
ZKSync,CRYPTOKOM,https://www.youtube.com/channel/CRYPTOKOM,2023-12-08,1780,110,300,410
ZKSync,Mr. RATTAR's Crypto,https://www.youtube.com/channel/Mr.RATTAR'sCrypto,2023-12-08,9410,320,80,400
ZKSync,XYZ Crypto,https://www.youtube.com/channel/XYZCrypto,2023-12-08,4230,340,30,370
ZKSync,Der DeFi Dude,https://www.youtube.com/channel/DerDeFiDude,2023-12-08,3920,260,70,330
ZKSync,SONU CRYPTO,https://www.youtube.com/channel/SONUCRYPTO,2023-12-08,6770,300,20,320
ZKSync,Bit Hustle,https://www.youtube.com/channel/BitHustle,2023-12-08,1600,130,180,310
ZKSync,XRP Podcast,https://www.youtube.com/channel/XRPPodcast,2023-12-08,4740,290,10,300
ZKSync,40 PLUS TEAM,https://www.youtube.com/channel/40PLUSTEAM,2023-12-08,7150,280,20,300
ZKSync,Airdrop Finder,https://www.youtube.com/channel/AirdropFinder,2023-12-08,2900,220,50,270
ZKSync,Nee The Guy,https://www.youtube.com/channel/NeeTheGuy,2023-12-08,11870,230,20,250
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-08,2650,110,30,140
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-08,1700,60,50,110
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-08,760,60,40,100
ZKSync,Quantum Cactus,https://www.youtube.com/channel/QuantumCactus,2023-12-08,3030,90,0,90
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-08,2390,80,10,90
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-08,1070,60,30,90
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-08,410,80,10,90
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-08,1610,50,30,80
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-08,1160,60,10,70
ZKSync,Ky Spector,https://www.youtube.com/channel/KySpector,2023-12-08,3060,0,60,60
ZKSync,Ali Pizra,https://www.youtube.com/channel/AliPizra,2023-12-08,1340,50,0,50
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-08,780,40,10,50
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-08,520,30,10,40
ZKSync,UloggersTV,https://www.youtube.com/channel/UloggersTV,2023-12-08,830,30,10,40
ZKSync,Whale Alpha,https://www.youtube.com/channel/WhaleAlpha,2023-12-08,1420,20,0,20
ZKSync,CryptoGMK,https://www.youtube.com/channel/CryptoGMK,2023-12-08,730,10,0,10
ZKSync,VirtualBacon,https://www.youtube.com/channel/VirtualBacon,2023-12-09,7008670,267690,20960,288650
ZKSync,VirtualBacon,https://www.youtube.com/channel/VirtualBacon,2023-12-09,1453530,42450,6350,48800
ZKSync,Waqar Zaka,https://www.youtube.com/channel/WaqarZaka,2023-12-09,432290,41030,1140,42170
ZKSync,Tarık Bilen,https://www.youtube.com/channel/TarıkBilen,2023-12-09,295960,16190,2040,18230
ZKSync,Diego Curty Eth,https://www.youtube.com/channel/DiegoCurtyEth,2023-12-09,97990,8420,1950,10370
ZKSync,Anton ProfiT CRYPTO,https://www.youtube.com/channel/AntonProfiTCRYPTO,2023-12-09,179650,7870,860,8730
ZKSync,Mercurius Crypto,https://www.youtube.com/channel/MercuriusCrypto,2023-12-09,83620,5700,360,6060
ZKSync,Selected Investments,https://www.youtube.com/channel/SelectedInvestments,2023-12-09,173730,5040,880,5920
